season,Week,Day,Date,Time,Home.Team,Away.Team,Home.Abbr,Away.Abbr,latitude,longitude,indoor,turf,elevation,temperature,precipitation,windspeed,windgusts,team col,#,Kicker,Yds,Outcome,Make X,Make Y,Hash Orient,Leg,OffenseTeam,DefenseTeam,Quarter,Minute,Second,yardline_100,YardLineFixed,Blocked,Age,XP%,cap_hit
2022,1,Sun,9/11/22,16:25:00,Arizona Cardinals,Kansas City Chiefs,ARI,KC,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARIKC,7,H. BUTKER,54,Good,5.5,18.4,-9.25,r,KC,ARI,2,0,7,64,36,,27,92.7,2736525
2022,6,Sun,10/16/22,16:25:00,Kansas City Chiefs,Buffalo Bills,KC,BUF,39.048914,-94.484039,No,Grass,259,62.2,0,20.4,48.2,BUFKC,7,H. BUTKER,62,Good,-2.1,3.5,-9.25,r,KC,BUF,2,0,1,56,44,,27,92.7,2736525
2022,6,Sun,10/16/22,16:25:00,Kansas City Chiefs,Buffalo Bills,KC,BUF,39.048914,-94.484039,No,Grass,259,62.2,0,20.4,48.2,BUFKC,7,H. BUTKER,44,Good,-3.2,26.1,-9.25,r,KC,BUF,4,9,53,74,26,,27,92.7,2736525
2022,6,Sun,10/16/22,16:25:00,Kansas City Chiefs,Buffalo Bills,KC,BUF,39.048914,-94.484039,No,Grass,259,62.2,0,20.4,48.2,BUFKC,7,H. BUTKER,51,No Good,-12.8,30.5,-9.25,r,KC,BUF,3,10,20,67,33,,27,92.7,2736525
2022,7,Sun,10/23/22,16:25:00,San Francisco 49ers,Kansas City Chiefs,SF,KC,37.713486,-122.386256,No,Grass,16,61.4,0,28.5,47.2,KCSF,7,H. BUTKER,39,No Good,13.7,32.1,1,r,KC,SF,2,0,11,79,21,,27,92.7,2736525
2022,9,Sun,11/6/22,20:20:00,Kansas City Chiefs,Tennessee Titans,KC,TEN,39.048914,-94.484039,No,Grass,259,52.5,0,13.6,27,KCTEN,7,H. BUTKER,23,Good,-1.6,23.8,-9.25,r,KC,TEN,1,6,50,95,5,,27,92.7,2736525
2022,9,Sun,11/6/22,20:20:00,Kansas City Chiefs,Tennessee Titans,KC,TEN,39.048914,-94.484039,No,Grass,259,52.5,0,13.6,27,KCTEN,7,H. BUTKER,47,No Good,10.7,28.9,-9.25,r,KC,TEN,3,5,21,71,29,,27,92.7,2736525
2022,9,Sun,11/6/22,20:20:00,Kansas City Chiefs,Tennessee Titans,KC,TEN,39.048914,-94.484039,No,Grass,259,52.5,0,13.6,27,KCTEN,7,H. BUTKER,28,Good,3.5,30,-9.25,r,KC,TEN,5,4,7,89,11,,27,92.7,2736525
2022,11,Sun,11/20/22,20:20:00,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,KCLAC,7,H. BUTKER,52,Good,0.6,25.7,9.25,r,KC,LAC,1,6,3,66,34,,27,92.7,2736525
2022,11,Sun,11/20/22,20:20:00,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,KCLAC,7,H. BUTKER,30,Good,-4.9,28.5,-8.5,r,KC,LAC,3,6,25,89,11,,27,92.7,2736525
2022,11,Sun,11/20/22,20:20:00,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,KCLAC,7,H. BUTKER,33,Good,-4.8,30.3,9.25,r,KC,LAC,1,10,58,85,15,,27,92.7,2736525
2022,12,Sun,11/27/22,16:25:00,Kansas City Chiefs,Los Angeles Rams,KC,LA,39.048914,-94.484039,No,Grass,259,45,0,12.7,32.8,KCLA,7,H. BUTKER,22,Good,-1.9,19.3,9.25,r,KC,LA,4,6,39,96,4,,27,92.7,2736525
2022,12,Sun,11/27/22,16:25:00,Kansas City Chiefs,Los Angeles Rams,KC,LA,39.048914,-94.484039,No,Grass,259,45,0,12.7,32.8,KCLA,7,H. BUTKER,32,Good,-4.1,26,9.25,r,KC,LA,2,0,19,87,13,,27,92.7,2736525
2022,12,Sun,11/27/22,16:25:00,Kansas City Chiefs,Los Angeles Rams,KC,LA,39.048914,-94.484039,No,Grass,259,45,0,12.7,32.8,KCLA,7,H. BUTKER,22,Good,0.1,26.7,9.25,r,KC,LA,4,1,47,97,3,,27,92.7,2736525
2022,12,Sun,11/27/22,16:25:00,Kansas City Chiefs,Los Angeles Rams,KC,LA,39.048914,-94.484039,No,Grass,259,45,0,12.7,32.8,KCLA,7,H. BUTKER,27,Good,-2.1,27.9,9.25,r,KC,LA,2,9,53,91,9,,27,92.7,2736525
2022,13,Sun,12/4/22,16:25:00,Cincinnati Bengals,Kansas City Chiefs,CIN,KC,39.095442,-84.516039,No,Turf,150,35.6,0,8.2,11.2,CINKC,7,H. BUTKER,55,No Good,10.5,25.2,-9.25,r,KC,CIN,4,3,24,63,37,,27,92.7,2736525
2022,13,Sun,12/4/22,16:25:00,Cincinnati Bengals,Kansas City Chiefs,CIN,KC,39.095442,-84.516039,No,Turf,150,35.6,0,8.2,11.2,CINKC,7,H. BUTKER,26,Good,-3,26.4,-9.25,r,KC,CIN,1,4,0,92,8,,27,92.7,2736525
2022,14,Sun,12/11/22,16:20:00,Denver Broncos,Kansas City Chiefs,DEN,KC,39.743936,-105.020097,No,Grass,1588,55.7,0,18.2,34.9,DENKC,7,H. BUTKER,35,Good,1.8,31.9,-9.25,r,KC,DEN,1,11,0,83,17,,27,92.7,2736525
2022,14,Sun,12/11/22,16:20:00,Denver Broncos,Kansas City Chiefs,DEN,KC,39.743936,-105.020097,No,Grass,1588,55.7,0,18.2,34.9,DENKC,7,H. BUTKER,45,Good,7.6,35.5,-9.25,r,KC,DEN,1,2,57,73,27,,27,92.7,2736525
2022,15,Sun,12/18/22,13:00:00,Houston Texans,Kansas City Chiefs,HOU,KC,29.684781,-95.410956,Retractable,Turf,18,70,0,0,2.5,HOUKC,7,H. BUTKER,27,Good,-0.7,26.6,-9.25,r,KC,HOU,3,9,8,92,8,,27,92.7,2736525
2022,15,Sun,12/18/22,13:00:00,Houston Texans,Kansas City Chiefs,HOU,KC,29.684781,-95.410956,Retractable,Turf,18,70,0,0,2.5,HOUKC,7,H. BUTKER,51,No Good,15.1,27.1,-9.25,r,KC,HOU,4,0,12,67,33,,27,92.7,2736525
2022,1,Sun,9/11/22,16:25:00,Minnesota Vikings,Green Bay Packers,MIN,GB,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,GBMIN,1,G. JOSEPH,56,Good,4.3,20.1,9.25,r,MIN,GB,3,9,51,62,38,,28,87,2433000
2022,1,Sun,9/11/22,16:25:00,Minnesota Vikings,Green Bay Packers,MIN,GB,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,GBMIN,1,G. JOSEPH,29,Good,4.2,26.7,-9.25,r,MIN,GB,4,6,52,90,10,,28,87,2433000
2022,1,Sun,9/11/22,16:25:00,Minnesota Vikings,Green Bay Packers,MIN,GB,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,GBMIN,1,G. JOSEPH,28,Good,3.8,37.2,9.25,r,MIN,GB,2,3,57,90,10,,28,87,2433000
2022,3,Sun,9/25/22,13:00:00,Minnesota Vikings,Detroit Lions,MIN,DET,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DETMIN,1,G. JOSEPH,56,No Good,24.8,17.9,-9.25,r,MIN,DET,1,9,25,62,38,,28,87,2433000
2022,3,Sun,9/25/22,13:00:00,Minnesota Vikings,Detroit Lions,MIN,DET,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DETMIN,1,G. JOSEPH,56,No Good,13.6,21.2,-9.25,r,MIN,DET,3,4,51,62,38,,28,87,2433000
2022,4,Sun,10/2/22,9:30:00,New Orleans Saints,Minnesota Vikings,NO,MIN,51.604252,-0.067007,Yes,Turf,13,70,0,0,2.5,MINNO,1,G. JOSEPH,24,Good,2,24.7,9.25,r,MIN,NO,3,9,26,94,6,,28,87,2433000
2022,4,Sun,10/2/22,9:30:00,New Orleans Saints,Minnesota Vikings,NO,MIN,51.604252,-0.067007,Yes,Turf,13,70,0,0,2.5,MINNO,1,G. JOSEPH,28,Good,4.3,27.6,9.25,r,MIN,NO,2,1,7,90,10,,28,87,2433000
2022,4,Sun,10/2/22,9:30:00,New Orleans Saints,Minnesota Vikings,NO,MIN,51.604252,-0.067007,Yes,Turf,13,70,0,0,2.5,MINNO,1,G. JOSEPH,47,Good,-4.5,27.8,9.25,r,MIN,NO,4,0,29,71,29,,28,87,2433000
2022,4,Sun,10/2/22,9:30:00,New Orleans Saints,Minnesota Vikings,NO,MIN,51.604252,-0.067007,Yes,Turf,13,70,0,0,2.5,MINNO,1,G. JOSEPH,46,Good,1.6,32.7,9.25,r,MIN,NO,4,14,19,73,27,,28,87,2433000
2022,4,Sun,10/2/22,9:30:00,New Orleans Saints,Minnesota Vikings,NO,MIN,51.604252,-0.067007,Yes,Turf,13,70,0,0,2.5,MINNO,1,G. JOSEPH,36,Good,1.6,33,-9.25,r,MIN,NO,2,0,3,82,18,,28,87,2433000
2022,5,Sun,10/9/22,13:00:00,Minnesota Vikings,Chicago Bears,MIN,CHI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,CHIMIN,1,G. JOSEPH,53,No Good,10.1,25.3,-9.25,r,MIN,CHI,2,0,3,64,36,,28,87,2433000
2022,5,Sun,10/9/22,13:00:00,Minnesota Vikings,Chicago Bears,MIN,CHI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,CHIMIN,1,G. JOSEPH,51,Blocked,,,9.25,r,MIN,CHI,3,7,38,67,33,Yes,28,87,2433000
2022,6,Sun,10/16/22,13:00:00,Miami Dolphins,Minnesota Vikings,MIA,MIN,25.957919,-80.238842,No,Grass,5,83.6,0.30000000000000004,17.7,35.6,MIAMIN,1,G. JOSEPH,34,Good,-0.8,26.7,-9.25,r,MIN,MIA,2,0,2,85,15,,28,87,2433000
2022,8,Sun,10/30/22,13:00:00,Minnesota Vikings,Arizona Cardinals,MIN,ARI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,ARIMIN,1,G. JOSEPH,56,Blocked,,,9.25,r,MIN,ARI,2,0,3,62,38,Yes,28,87,2433000
2022,9,Sun,11/6/22,13:00:00,Washington Commanders,Minnesota Vikings,WAS,MIN,38.907697,-76.864517,No,Grass,68,73.6,0.1,19.1,41.4,MINWAS,1,G. JOSEPH,25,Good,0.4,16.3,9.25,r,MIN,WAS,4,10,49,93,7,,28,87,2433000
2022,9,Sun,11/6/22,13:00:00,Washington Commanders,Minnesota Vikings,WAS,MIN,38.907697,-76.864517,No,Grass,68,73.6,0.1,19.1,41.4,MINWAS,1,G. JOSEPH,28,Good,0.8,27.3,0,r,MIN,WAS,4,0,16,90,10,,28,87,2433000
2022,10,Sun,11/13/22,13:00:00,Buffalo Bills,Minnesota Vikings,BUF,MIN,42.773739,-78.786978,No,Turf,222,38.3,1.7,11.8,28.1,BUFMIN,1,G. JOSEPH,33,Good,1.1,26.1,9.25,r,MIN,BUF,5,3,45,85,15,,28,87,2433000
2022,10,Sun,11/13/22,13:00:00,Buffalo Bills,Minnesota Vikings,BUF,MIN,42.773739,-78.786978,No,Turf,222,38.3,1.7,11.8,28.1,BUFMIN,1,G. JOSEPH,27,Good,-1.3,28.9,1,r,MIN,BUF,2,7,15,91,9,,28,87,2433000
2022,11,Sun,11/20/22,16:25:00,Minnesota Vikings,Dallas Cowboys,MIN,DAL,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DALMIN,1,G. JOSEPH,25,Good,-4.6,28.4,9.25,r,MIN,DAL,1,6,42,94,6,,28,87,2433000
2022,12,Thu,11/24/22,20:20:00,Minnesota Vikings,New England Patriots,MIN,NE,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNE,1,G. JOSEPH,30,Good,1,25.4,-9.25,r,MIN,NE,2,8,32,88,12,,28,87,2433000
2022,12,Thu,11/24/22,20:20:00,Minnesota Vikings,New England Patriots,MIN,NE,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNE,1,G. JOSEPH,36,Good,1.8,28,9.25,r,MIN,NE,4,14,11,82,18,,28,87,2433000
2022,13,Sun,12/4/22,13:00:00,Minnesota Vikings,New York Jets,MIN,NYJ,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNYJ,1,G. JOSEPH,51,Good,8.5,9.8,-9.25,r,MIN,NYJ,1,12,38,67,33,,28,87,2433000
2022,13,Sun,12/4/22,13:00:00,Minnesota Vikings,New York Jets,MIN,NYJ,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNYJ,1,G. JOSEPH,41,Good,-3.5,25.9,9.25,r,MIN,NYJ,2,0,44,77,23,,28,87,2433000
2022,14,Sun,12/11/22,13:00:00,Detroit Lions,Minnesota Vikings,DET,MIN,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETMIN,1,G. JOSEPH,41,Good,2.4,26.1,-9.25,r,MIN,DET,4,10,52,77,23,,28,87,2433000
2022,15,Sat,12/17/22,13:00:00,Minnesota Vikings,Indianapolis Colts,MIN,IND,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,INDMIN,1,G. JOSEPH,40,Good,-7.1,29.3,9.25,r,MIN,IND,5,0,7,78,22,,28,87,2433000
2022,1,Sun,9/11/22,16:25:00,Tennessee Titans,New York Giants,TEN,NYG,36.166461,-86.771289,No,Turf,122,77.2,0,12.3,27,NYGTEN,14,R. BULLOCK,23,Good,-4.8,14.6,-9.25,r,TEN,NYG,2,7,0,95,5,,33,100,1936464
2022,1,Sun,9/11/22,16:25:00,Tennessee Titans,New York Giants,TEN,NYG,36.166461,-86.771289,No,Turf,122,77.2,0,12.3,27,NYGTEN,14,R. BULLOCK,46,Good,4.2,23,-9.25,r,TEN,NYG,2,12,39,72,28,,33,100,1936464
2022,1,Sun,9/11/22,16:25:00,Tennessee Titans,New York Giants,TEN,NYG,36.166461,-86.771289,No,Turf,122,77.2,0,12.3,27,NYGTEN,14,R. BULLOCK,47,No Good,-9.6,25.9,9.25,r,TEN,NYG,4,0,4,71,29,,33,100,1936464
2022,3,Sun,9/25/22,13:00:00,Tennessee Titans,Las Vegas Raiders,TEN,LV,36.166461,-86.771289,No,Turf,122,69.5,0.9,11.3,44.6,LVTEN,14,R. BULLOCK,48,Good,4.3,9.1,6.3,r,TEN,LV,2,0,4,70,30,,33,100,1936464
2022,4,Sun,10/2/22,13:00:00,Indianapolis Colts,Tennessee Titans,IND,TEN,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDTEN,14,R. BULLOCK,44,Good,-1.1,25.1,9.25,r,TEN,IND,2,9,44,74,26,,33,100,1936464
2022,7,Sun,10/23/22,13:00:00,Tennessee Titans,Indianapolis Colts,TEN,IND,36.166461,-86.771289,No,Turf,122,76.6,0,18.1,36.7,INDTEN,14,R. BULLOCK,48,Good,-2.7,14.7,-9.25,r,TEN,IND,4,4,52,70,30,,33,100,1936464
2022,7,Sun,10/23/22,13:00:00,Tennessee Titans,Indianapolis Colts,TEN,IND,36.166461,-86.771289,No,Turf,122,76.6,0,18.1,36.7,INDTEN,14,R. BULLOCK,38,Good,4.7,19.1,-9.25,r,TEN,IND,4,13,51,80,20,,33,100,1936464
2022,7,Sun,10/23/22,13:00:00,Tennessee Titans,Indianapolis Colts,TEN,IND,36.166461,-86.771289,No,Turf,122,76.6,0,18.1,36.7,INDTEN,14,R. BULLOCK,27,Good,4,19.4,-9.25,r,TEN,IND,1,4,7,90,10,,33,100,1936464
2022,7,Sun,10/23/22,13:00:00,Tennessee Titans,Indianapolis Colts,TEN,IND,36.166461,-86.771289,No,Turf,122,76.6,0,18.1,36.7,INDTEN,14,R. BULLOCK,28,Good,1.9,28.9,-9.25,r,TEN,IND,2,2,0,90,10,,33,100,1936464
2022,8,Sun,10/30/22,16:05:00,Houston Texans,Tennessee Titans,HOU,TEN,29.684781,-95.410956,Retractable,Turf,18,70,0,0,2.5,HOUTEN,14,R. BULLOCK,48,No Good,11.7,16.3,-9.25,r,TEN,HOU,1,11,31,70,30,,33,100,1936464
2022,8,Sun,10/30/22,16:05:00,Houston Texans,Tennessee Titans,HOU,TEN,29.684781,-95.410956,Retractable,Turf,18,70,0,0,2.5,HOUTEN,14,R. BULLOCK,29,Good,-2.5,26.8,0,r,TEN,HOU,4,11,11,90,10,,33,100,1936464
2022,9,Sun,11/6/22,20:20:00,Kansas City Chiefs,Tennessee Titans,KC,TEN,39.048914,-94.484039,No,Grass,259,52.5,0,13.6,27,KCTEN,14,R. BULLOCK,44,Good,-2,30,-9.25,r,TEN,KC,3,10,3,74,26,,33,100,1936464
2022,10,Sun,11/13/22,13:00:00,Tennessee Titans,Denver Broncos,TEN,DEN,36.166461,-86.771289,No,Turf,122,38.9,0,10,24.8,DENTEN,14,R. BULLOCK,35,Good,5,22.1,-9.25,r,TEN,DEN,4,3,2,83,17,,33,100,1936464
2022,13,Sun,12/4/22,13:00:00,Philadelphia Eagles,Tennessee Titans,PHI,TEN,39.900775,-75.167453,No,Hybrid,4,45.7,0,7.8,20.9,PHITEN,14,R. BULLOCK,36,Good,-0.7,27.6,0,r,TEN,PHI,2,3,32,82,18,,33,100,1936464
2022,15,Sun,12/18/22,16:25:00,Los Angeles Chargers,Tennessee Titans,LAC,TEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACTEN,14,R. BULLOCK,51,No Good,11.2,2.1,-9.25,r,TEN,LAC,4,13,39,67,33,,33,100,1936464
2022,1,Sun,9/11/22,16:25:00,Los Angeles Chargers,Las Vegas Raiders,LAC,LV,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACLV,2,D. CARLSON,55,Good,-8.1,17.6,9.25,r,LV,LAC,3,1,8,63,37,,27,97.2,4234445
2022,1,Sun,9/11/22,16:25:00,Los Angeles Chargers,Las Vegas Raiders,LAC,LV,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACLV,2,D. CARLSON,23,Good,-1.1,22.1,-9.25,r,LV,LAC,1,2,33,95,5,,27,97.2,4234445
2022,2,Sun,9/18/22,16:25:00,Las Vegas Raiders,Arizona Cardinals,LV,ARI,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,ARILV,2,D. CARLSON,55,Good,5.4,19.8,9.25,r,LV,ARI,2,0,5,63,37,,27,97.2,4234445
2022,2,Sun,9/18/22,16:25:00,Las Vegas Raiders,Arizona Cardinals,LV,ARI,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,ARILV,2,D. CARLSON,25,Good,-2.2,22.1,-8.5,r,LV,ARI,3,1,41,93,7,,27,97.2,4234445
2022,2,Sun,9/18/22,16:25:00,Las Vegas Raiders,Arizona Cardinals,LV,ARI,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,ARILV,2,D. CARLSON,32,Good,-1.7,25.3,9.25,r,LV,ARI,2,11,45,86,14,,27,97.2,4234445
2022,3,Sun,9/25/22,13:00:00,Tennessee Titans,Las Vegas Raiders,TEN,LV,36.166461,-86.771289,No,Turf,122,69.5,0.9,11.3,44.6,LVTEN,2,D. CARLSON,21,Good,-1.2,20,9.25,r,LV,TEN,1,2,22,97,3,,27,97.2,4234445
2022,3,Sun,9/25/22,13:00:00,Tennessee Titans,Las Vegas Raiders,TEN,LV,36.166461,-86.771289,No,Turf,122,69.5,0.9,11.3,44.6,LVTEN,2,D. CARLSON,35,Good,-6.4,23.4,9.25,r,LV,TEN,4,3,33,83,17,,27,97.2,4234445
2022,3,Sun,9/25/22,13:00:00,Tennessee Titans,Las Vegas Raiders,TEN,LV,36.166461,-86.771289,No,Turf,122,69.5,0.9,11.3,44.6,LVTEN,2,D. CARLSON,32,Good,3.6,24.7,-9.25,r,LV,TEN,3,7,1,86,14,,27,97.2,4234445
2022,4,Sun,10/2/22,16:25:00,Las Vegas Raiders,Denver Broncos,LV,DEN,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,DENLV,2,D. CARLSON,30,Good,1.4,19.1,-9.25,r,LV,DEN,4,9,54,87,13,,27,97.2,4234445
2022,4,Sun,10/2/22,16:25:00,Las Vegas Raiders,Denver Broncos,LV,DEN,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,DENLV,2,D. CARLSON,26,Good,-1.3,25.5,0,r,LV,DEN,1,9,57,92,8,,27,97.2,4234445
2022,4,Sun,10/2/22,16:25:00,Las Vegas Raiders,Denver Broncos,LV,DEN,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,DENLV,2,D. CARLSON,22,Good,-0.8,27.1,-9.25,r,LV,DEN,3,2,31,97,3,,27,97.2,4234445
2022,4,Sun,10/2/22,16:25:00,Las Vegas Raiders,Denver Broncos,LV,DEN,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,DENLV,2,D. CARLSON,39,Good,-4.6,31.1,9.25,r,LV,DEN,2,0,4,79,21,,27,97.2,4234445
2022,5,Mon,10/10/22,20:15:00,Kansas City Chiefs,Las Vegas Raiders,KC,LV,39.048914,-94.484039,No,Grass,259,70.1,0,14.6,27.7,KCLV,2,D. CARLSON,53,Good,-7.5,16.5,-9.25,r,LV,KC,2,9,27,66,34,,27,97.2,4234445
2022,5,Mon,10/10/22,20:15:00,Kansas City Chiefs,Las Vegas Raiders,KC,LV,39.048914,-94.484039,No,Grass,259,70.1,0,14.6,27.7,KCLV,2,D. CARLSON,50,Good,6.2,25.2,9.25,r,LV,KC,2,0,21,68,32,,27,97.2,4234445
2022,5,Mon,10/10/22,20:15:00,Kansas City Chiefs,Las Vegas Raiders,KC,LV,39.048914,-94.484039,No,Grass,259,70.1,0,14.6,27.7,KCLV,2,D. CARLSON,47,Good,-6.8,27.4,9.25,r,LV,KC,4,14,10,71,29,,27,97.2,4234445
2022,7,Sun,10/23/22,16:05:00,Las Vegas Raiders,Houston Texans,LV,HOU,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,HOULV,2,D. CARLSON,50,Good,-1,31.3,9.25,r,LV,HOU,1,10,0,68,32,,27,97.2,4234445
2022,9,Sun,11/6/22,13:00:00,Jacksonville Jaguars,Las Vegas Raiders,JAX,LV,30.323925,-81.637356,No,Grass,0,80.6,0.30000000000000004,13.2,29.9,JAXLV,2,D. CARLSON,38,Good,2.8,29.2,-9,r,LV,JAX,2,0,50,80,20,,27,97.2,4234445
2022,9,Sun,11/6/22,13:00:00,Jacksonville Jaguars,Las Vegas Raiders,JAX,LV,30.323925,-81.637356,No,Grass,0,80.6,0.30000000000000004,13.2,29.9,JAXLV,2,D. CARLSON,38,Good,-0.4,30,-9,r,LV,JAX,2,14,12,81,19,,27,97.2,4234445
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,2,D. CARLSON,52,Good,5.6,13.8,-9.25,r,LV,DEN,3,10,39,67,33,,27,97.2,4234445
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,2,D. CARLSON,57,Good,1.5,15.2,-9.25,r,LV,DEN,4,7,11,61,39,,27,97.2,4234445
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,2,D. CARLSON,46,No Good,13.1,21.3,-9.25,r,LV,DEN,2,12,31,72,28,,27,97.2,4234445
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,2,D. CARLSON,25,Good,2.9,26.3,-9,r,LV,DEN,4,0,19,93,7,,27,97.2,4234445
2022,12,Sun,11/27/22,16:05:00,Seattle Seahawks,Las Vegas Raiders,SEA,LV,47.595153,-122.331625,No,Turf,11,46.5,0,15.2,30.6,LVSEA,2,D. CARLSON,56,No Good,13.4,14.2,-9.25,r,LV,SEA,5,5,56,62,38,,27,97.2,4234445
2022,12,Sun,11/27/22,16:05:00,Seattle Seahawks,Las Vegas Raiders,SEA,LV,47.595153,-122.331625,No,Turf,11,46.5,0,15.2,30.6,LVSEA,2,D. CARLSON,25,Good,-0.2,23.6,-9.25,r,LV,SEA,3,5,6,93,7,,27,97.2,4234445
2022,12,Sun,11/27/22,16:05:00,Seattle Seahawks,Las Vegas Raiders,SEA,LV,47.595153,-122.331625,No,Turf,11,46.5,0,15.2,30.6,LVSEA,2,D. CARLSON,36,Good,5.9,26.7,9.25,r,LV,SEA,2,0,14,82,18,,27,97.2,4234445
2022,13,Sun,12/4/22,16:25:00,Las Vegas Raiders,Los Angeles Chargers,LV,LAC,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,LACLV,2,D. CARLSON,55,Good,-6.6,8.8,-2,r,LV,LAC,2,2,22,63,37,,27,97.2,4234445
2022,13,Sun,12/4/22,16:25:00,Las Vegas Raiders,Los Angeles Chargers,LV,LAC,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,LACLV,2,D. CARLSON,52,No Good,-10.6,13.2,9.25,r,LV,LAC,2,0,9,66,34,,27,97.2,4234445
2022,13,Sun,12/4/22,16:25:00,Las Vegas Raiders,Los Angeles Chargers,LV,LAC,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,LACLV,2,D. CARLSON,25,Good,-3.3,24.4,-3,r,LV,LAC,4,14,53,94,6,,27,97.2,4234445
2022,14,Thu,12/8/22,20:15:00,Los Angeles Rams,Las Vegas Raiders,LA,LV,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LALV,2,D. CARLSON,52,Good,2.3,19.2,-9.25,r,LV,LA,1,2,27,66,34,,27,97.2,4234445
2022,14,Thu,12/8/22,20:15:00,Los Angeles Rams,Las Vegas Raiders,LA,LV,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LALV,2,D. CARLSON,31,Good,-1.8,27.2,-9.25,r,LV,LA,2,9,44,87,13,,27,97.2,4234445
2022,14,Thu,12/8/22,20:15:00,Los Angeles Rams,Las Vegas Raiders,LA,LV,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LALV,2,D. CARLSON,36,Good,0,28.1,-9.25,r,LV,LA,4,12,25,82,18,,27,97.2,4234445
2022,15,Sun,12/18/22,16:05:00,Las Vegas Raiders,New England Patriots,LV,NE,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,LVNE,2,D. CARLSON,49,Good,5.2,19.4,9.25,r,LV,NE,1,8,31,69,31,,27,97.2,4234445
2022,1,Sun,9/11/22,16:25:00,Los Angeles Chargers,Las Vegas Raiders,LAC,LV,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACLV,6,D. HOPKINS,49,No Good,-13.3,32.1,9.25,r,LAC,LV,4,7,37,69,31,,32,100,1920000
2022,1,Sun,9/11/22,16:25:00,Los Angeles Chargers,Las Vegas Raiders,LAC,LV,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACLV,6,D. HOPKINS,43,Good,-4.3,35.5,9.25,r,LAC,LV,1,9,7,75,25,,32,100,1920000
2022,2,Thu,9/15/22,20:15:00,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,39.048914,-94.484039,No,Grass,259,73,0,11.8,21.2,KCLAC,6,D. HOPKINS,31,Good,-2.2,29.1,9.25,r,LAC,KC,1,6,1,87,13,,32,100,1920000
